Anlieferungsdatum,Gewicht in Tonnen
2022-06-02 00:00:00+00:00,1615.4
2022-06-03 00:00:00+00:00,1319.5
2022-06-04 00:00:00+00:00,1086.5149999999999
2022-06-05 00:00:00+00:00,853.53
2022-06-06 00:00:00+00:00,620.545
2022-06-07 00:00:00+00:00,387.56
2022-06-08 00:00:00+00:00,1564.58
2022-06-09 00:00:00+00:00,1066.54
2022-06-10 00:00:00+00:00,1492.7
2022-06-11 00:00:00+00:00,1360.9566666666667
2022-06-12 00:00:00+00:00,1229.2133333333334
2022-06-13 00:00:00+00:00,1097.47
2022-06-14 00:00:00+00:00,2004.29
2022-06-15 00:00:00+00:00,1806.11
2022-06-16 00:00:00+00:00,1772.94
2022-06-17 00:00:00+00:00,1232.08
2022-06-18 00:00:00+00:00,1076.0533333333333
2022-06-19 00:00:00+00:00,920.0266666666666
2022-06-20 00:00:00+00:00,764.0
2022-06-21 00:00:00+00:00,1093.66
2022-06-22 00:00:00+00:00,840.5
2022-06-23 00:00:00+00:00,1367.08
2022-06-24 00:00:00+00:00,686.26
2022-06-25 00:00:00+00:00,1168.0066666666667
2022-06-26 00:00:00+00:00,1649.7533333333333
2022-06-27 00:00:00+00:00,2131.5
2022-06-28 00:00:00+00:00,2163.12
2022-06-29 00:00:00+00:00,1638.1
2022-06-30 00:00:00+00:00,1618.6200000000001
2022-07-01 00:00:00+00:00,197.14000000000001
2022-07-02 00:00:00+00:00,619.8533333333332
2022-07-03 00:00:00+00:00,1042.5666666666666
2022-07-04 00:00:00+00:00,1465.28
2022-07-05 00:00:00+00:00,1139.72
2022-07-06 00:00:00+00:00,885.6
2022-07-07 00:00:00+00:00,735.47
2022-07-08 00:00:00+00:00,790.2
2022-07-09 00:00:00+00:00,903.2533333333333
2022-07-10 00:00:00+00:00,1016.3066666666666
2022-07-11 00:00:00+00:00,1129.36
2022-07-12 00:00:00+00:00,971.36
2022-07-13 00:00:00+00:00,835.42
2022-07-14 00:00:00+00:00,2292.18
2022-07-15 00:00:00+00:00,882.94
2022-07-16 00:00:00+00:00,1159.7
2022-07-17 00:00:00+00:00,1436.46
2022-07-18 00:00:00+00:00,1713.22
2022-07-19 00:00:00+00:00,753.96
2022-07-20 00:00:00+00:00,1054.02
2022-07-21 00:00:00+00:00,1318.74
2022-07-22 00:00:00+00:00,1564.48
2022-07-23 00:00:00+00:00,1534.3533333333332
2022-07-24 00:00:00+00:00,1504.2266666666667
2022-07-25 00:00:00+00:00,1474.1
2022-07-26 00:00:00+00:00,721.4
2022-07-27 00:00:00+00:00,1499.3
2022-07-28 00:00:00+00:00,1272.7
2022-07-29 00:00:00+00:00,704.6800000000001
2022-07-30 00:00:00+00:00,673.895
2022-07-31 00:00:00+00:00,643.11
2022-08-01 00:00:00+00:00,612.325
2022-08-02 00:00:00+00:00,581.54
2022-08-03 00:00:00+00:00,855.98
2022-08-04 00:00:00+00:00,805.12
2022-08-05 00:00:00+00:00,501.5
2022-08-06 00:00:00+00:00,530.4466666666667
2022-08-07 00:00:00+00:00,559.3933333333333
2022-08-08 00:00:00+00:00,588.34
2022-08-09 00:00:00+00:00,400.22
2022-08-10 00:00:00+00:00,270.08
2022-08-11 00:00:00+00:00,622.16
2022-08-12 00:00:00+00:00,475.58
2022-08-13 00:00:00+00:00,483.78
2022-08-14 00:00:00+00:00,491.98
2022-08-15 00:00:00+00:00,500.18
2022-08-16 00:00:00+00:00,532.62
2022-08-17 00:00:00+00:00,623.04
2022-08-18 00:00:00+00:00,385.18
2022-08-19 00:00:00+00:00,99.68
2022-08-20 00:00:00+00:00,640.8866666666665
2022-08-21 00:00:00+00:00,1182.0933333333332
2022-08-22 00:00:00+00:00,1723.3
2022-08-23 00:00:00+00:00,1131.04
2022-08-24 00:00:00+00:00,729.8
2022-08-25 00:00:00+00:00,679.62
2022-08-26 00:00:00+00:00,582.08
2022-08-27 00:00:00+00:00,776.44
2022-08-28 00:00:00+00:00,970.8000000000002
2022-08-29 00:00:00+00:00,1165.16
2022-08-30 00:00:00+00:00,718.6800000000001
2022-08-31 00:00:00+00:00,270.44
2022-09-01 00:00:00+00:00,1058.3
2022-09-02 00:00:00+00:00,488.9
2022-09-03 00:00:00+00:00,732.3066666666666
2022-09-04 00:00:00+00:00,975.7133333333331
2022-09-05 00:00:00+00:00,1219.12
2022-09-06 00:00:00+00:00,624.1
2022-09-07 00:00:00+00:00,751.08
2022-09-08 00:00:00+00:00,1003.82
2022-09-09 00:00:00+00:00,1447.5
2022-09-10 00:00:00+00:00,1497.1666666666667
2022-09-11 00:00:00+00:00,1546.8333333333333
2022-09-12 00:00:00+00:00,1596.5
2022-09-13 00:00:00+00:00,866.4
2022-09-14 00:00:00+00:00,1194.6
2022-09-15 00:00:00+00:00,855.5
2022-09-16 00:00:00+00:00,236.7
2022-09-17 00:00:00+00:00,604.4733333333334
2022-09-18 00:00:00+00:00,972.2466666666667
2022-09-19 00:00:00+00:00,1340.02
2022-09-20 00:00:00+00:00,1440.82
2022-09-21 00:00:00+00:00,924.36
2022-09-22 00:00:00+00:00,1144.1200000000001
2022-09-23 00:00:00+00:00,468.76
2022-09-24 00:00:00+00:00,710.8533333333332
2022-09-25 00:00:00+00:00,952.9466666666666
2022-09-26 00:00:00+00:00,1195.04
2022-09-27 00:00:00+00:00,275.38
2022-09-28 00:00:00+00:00,465.44
2022-09-29 00:00:00+00:00,384.72
2022-09-30 00:00:00+00:00,1113.74
2022-10-01 00:00:00+00:00,1024.44
2022-10-02 00:00:00+00:00,935.14
2022-10-03 00:00:00+00:00,845.84
2022-10-04 00:00:00+00:00,1671.08
2022-10-05 00:00:00+00:00,1172.92
2022-10-06 00:00:00+00:00,3490.32
2022-10-07 00:00:00+00:00,909.22
2022-10-08 00:00:00+00:00,1268.4466666666667
2022-10-09 00:00:00+00:00,1627.6733333333334
2022-10-10 00:00:00+00:00,1986.9
2022-10-11 00:00:00+00:00,1987.9
2022-10-12 00:00:00+00:00,972.26
2022-10-13 00:00:00+00:00,1130.05
2022-10-14 00:00:00+00:00,883.86
2022-10-15 00:00:00+00:00,929.5466666666666
2022-10-16 00:00:00+00:00,975.2333333333333
2022-10-17 00:00:00+00:00,1020.92
2022-10-18 00:00:00+00:00,1398.72
2022-10-19 00:00:00+00:00,1811.76
2022-10-20 00:00:00+00:00,889.48
2022-10-21 00:00:00+00:00,570.12
2022-10-22 00:00:00+00:00,567.5333333333333
2022-10-23 00:00:00+00:00,564.9466666666667
2022-10-24 00:00:00+00:00,562.36
2022-10-25 00:00:00+00:00,1055.52
2022-10-26 00:00:00+00:00,1250.28
2022-10-27 00:00:00+00:00,929.1
2022-10-28 00:00:00+00:00,952.6
2022-10-29 00:00:00+00:00,819.8933333333333
2022-10-30 00:00:00+00:00,687.1866666666667
2022-10-31 00:00:00+00:00,554.48
2022-11-01 00:00:00+00:00,761.88
2022-11-02 00:00:00+00:00,969.28
2022-11-03 00:00:00+00:00,1546.03
2022-11-04 00:00:00+00:00,1185.3799999999999
2022-11-05 00:00:00+00:00,1226.1
2022-11-06 00:00:00+00:00,1266.82
2022-11-07 00:00:00+00:00,1307.54
2022-11-08 00:00:00+00:00,1299.92
2022-11-09 00:00:00+00:00,776.2
2022-11-10 00:00:00+00:00,890.38
2022-11-11 00:00:00+00:00,1431.24
2022-11-12 00:00:00+00:00,1241.5266666666666
2022-11-13 00:00:00+00:00,1051.8133333333333
2022-11-14 00:00:00+00:00,862.1
2022-11-15 00:00:00+00:00,1624.56
2022-11-16 00:00:00+00:00,1411.4
2022-11-17 00:00:00+00:00,1775.26
2022-11-18 00:00:00+00:00,337.1
2022-11-19 00:00:00+00:00,773.3800000000001
2022-11-20 00:00:00+00:00,1209.66
2022-11-21 00:00:00+00:00,1645.94
2022-11-22 00:00:00+00:00,604.92
2022-11-23 00:00:00+00:00,1633.26
2022-11-24 00:00:00+00:00,932.96
2022-11-25 00:00:00+00:00,1827.9
2022-11-26 00:00:00+00:00,1997.4466666666667
2022-11-27 00:00:00+00:00,2166.9933333333333
2022-11-28 00:00:00+00:00,2336.54
2022-11-29 00:00:00+00:00,1251.1
2022-11-30 00:00:00+00:00,1807.6
2022-12-01 00:00:00+00:00,1807.1
2022-12-02 00:00:00+00:00,1440.46
2022-12-03 00:00:00+00:00,1228.76
2022-12-04 00:00:00+00:00,1017.06
2022-12-05 00:00:00+00:00,805.36
2022-12-06 00:00:00+00:00,1043.16
2022-12-07 00:00:00+00:00,1099.36
2022-12-08 00:00:00+00:00,1478.06
2022-12-09 00:00:00+00:00,961.78
2022-12-10 00:00:00+00:00,837.5666666666666
2022-12-11 00:00:00+00:00,713.3533333333332
2022-12-12 00:00:00+00:00,589.14
2022-12-13 00:00:00+00:00,956.6800000000001
2022-12-14 00:00:00+00:00,406.44
2022-12-15 00:00:00+00:00,728.34
2022-12-16 00:00:00+00:00,141.6
2022-12-17 00:00:00+00:00,336.64666666666665
2022-12-18 00:00:00+00:00,531.6933333333333
2022-12-19 00:00:00+00:00,726.74
2022-12-20 00:00:00+00:00,919.46
2022-12-21 00:00:00+00:00,1255.24
2022-12-22 00:00:00+00:00,1133.06
2022-12-23 00:00:00+00:00,240.88
2022-12-24 00:00:00+00:00,225.125
2022-12-25 00:00:00+00:00,209.37
2022-12-26 00:00:00+00:00,193.615
2022-12-27 00:00:00+00:00,177.86
2022-12-28 00:00:00+00:00,177.93333333333334
2022-12-29 00:00:00+00:00,178.0066666666667
2022-12-30 00:00:00+00:00,178.08
2022-12-31 00:00:00+00:00,210.35500000000002
2023-01-01 00:00:00+00:00,242.63
2023-01-02 00:00:00+00:00,274.905
2023-01-03 00:00:00+00:00,307.18
2023-01-04 00:00:00+00:00,82.19999999999999
2023-01-05 00:00:00+00:00,155.98
2023-01-06 00:00:00+00:00,250.5
2023-01-07 00:00:00+00:00,309.76
2023-01-08 00:00:00+00:00,369.02
2023-01-09 00:00:00+00:00,428.28
2023-01-10 00:00:00+00:00,503.28000000000003
2023-01-11 00:00:00+00:00,566.0
2023-01-12 00:00:00+00:00,557.61
2023-01-13 00:00:00+00:00,249.28
2023-01-14 00:00:00+00:00,457.85333333333335
2023-01-15 00:00:00+00:00,666.4266666666667
2023-01-16 00:00:00+00:00,875.0
2023-01-17 00:00:00+00:00,573.52
2023-01-18 00:00:00+00:00,553.28
2023-01-19 00:00:00+00:00,1079.5
2023-01-20 00:00:00+00:00,268.86
2023-01-21 00:00:00+00:00,495.90666666666664
2023-01-22 00:00:00+00:00,722.9533333333334
2023-01-23 00:00:00+00:00,950.0
2023-01-24 00:00:00+00:00,609.02
2023-01-25 00:00:00+00:00,611.08
2023-01-26 00:00:00+00:00,1247.58
2023-01-27 00:00:00+00:00,923.34
2023-01-28 00:00:00+00:00,812.4200000000001
2023-01-29 00:00:00+00:00,701.5
2023-01-30 00:00:00+00:00,590.58
2023-01-31 00:00:00+00:00,560.4
2023-02-01 00:00:00+00:00,757.64
2023-02-02 00:00:00+00:00,1520.0
2023-02-03 00:00:00+00:00,1086.3
2023-02-04 00:00:00+00:00,896.9666666666667
2023-02-05 00:00:00+00:00,707.6333333333333
2023-02-06 00:00:00+00:00,518.3
2023-02-07 00:00:00+00:00,977.72
2023-02-08 00:00:00+00:00,1492.6200000000001
2023-02-09 00:00:00+00:00,1549.4
2023-02-10 00:00:00+00:00,699.48
2023-02-11 00:00:00+00:00,820.6733333333333
2023-02-12 00:00:00+00:00,941.8666666666667
2023-02-13 00:00:00+00:00,1063.06
2023-02-14 00:00:00+00:00,1868.18
2023-02-15 00:00:00+00:00,937.94
2023-02-16 00:00:00+00:00,1133.46
2023-02-17 00:00:00+00:00,1111.2
2023-02-18 00:00:00+00:00,1115.5066666666667
2023-02-19 00:00:00+00:00,1119.8133333333335
2023-02-20 00:00:00+00:00,1124.1200000000001
2023-02-21 00:00:00+00:00,1389.08
2023-02-22 00:00:00+00:00,908.72
2023-02-23 00:00:00+00:00,621.2
2023-02-24 00:00:00+00:00,846.96
2023-02-25 00:00:00+00:00,819.6800000000001
2023-02-26 00:00:00+00:00,792.4
2023-02-27 00:00:00+00:00,765.12
2023-02-28 00:00:00+00:00,824.62
2023-03-01 00:00:00+00:00,794.8
2023-03-02 00:00:00+00:00,1030.28
2023-03-03 00:00:00+00:00,735.22
2023-03-04 00:00:00+00:00,786.0933333333334
2023-03-05 00:00:00+00:00,836.9666666666667
2023-03-06 00:00:00+00:00,887.84
2023-03-07 00:00:00+00:00,887.76
2023-03-08 00:00:00+00:00,837.14
2023-03-09 00:00:00+00:00,703.96
2023-03-10 00:00:00+00:00,503.42
2023-03-11 00:00:00+00:00,884.8799999999999
2023-03-12 00:00:00+00:00,1266.34
2023-03-13 00:00:00+00:00,1647.8
2023-03-14 00:00:00+00:00,501.88
2023-03-15 00:00:00+00:00,787.48
2023-03-16 00:00:00+00:00,912.38
2023-03-17 00:00:00+00:00,1020.74
2023-03-18 00:00:00+00:00,893.0466666666666
2023-03-19 00:00:00+00:00,765.3533333333334
2023-03-20 00:00:00+00:00,637.66
2023-03-21 00:00:00+00:00,1326.34
2023-03-22 00:00:00+00:00,1435.0
2023-03-23 00:00:00+00:00,1734.1
2023-03-24 00:00:00+00:00,111.39999999999999
2023-03-25 00:00:00+00:00,202.82666666666665
2023-03-26 00:00:00+00:00,294.25333333333333
2023-03-27 00:00:00+00:00,385.68
2023-03-28 00:00:00+00:00,892.62
2023-03-29 00:00:00+00:00,1554.92
2023-03-30 00:00:00+00:00,594.08
2023-03-31 00:00:00+00:00,292.62
2023-04-01 00:00:00+00:00,428.73333333333335
2023-04-02 00:00:00+00:00,564.8466666666667
2023-04-03 00:00:00+00:00,700.96
2023-04-04 00:00:00+00:00,1896.24
2023-04-05 00:00:00+00:00,1074.6
2023-04-06 00:00:00+00:00,1126.0
2023-04-07 00:00:00+00:00,984.48
2023-04-08 00:00:00+00:00,842.96
2023-04-09 00:00:00+00:00,701.44
2023-04-10 00:00:00+00:00,559.92
2023-04-11 00:00:00+00:00,418.4
2023-04-12 00:00:00+00:00,465.32
2023-04-13 00:00:00+00:00,435.15999999999997
2023-04-14 00:00:00+00:00,851.26
2023-04-15 00:00:00+00:00,836.0866666666667
2023-04-16 00:00:00+00:00,820.9133333333333
2023-04-17 00:00:00+00:00,805.74
2023-04-18 00:00:00+00:00,1890.42
2023-04-19 00:00:00+00:00,1795.28
2023-04-20 00:00:00+00:00,536.36
2023-04-21 00:00:00+00:00,623.6
2023-04-22 00:00:00+00:00,644.3866666666667
2023-04-23 00:00:00+00:00,665.1733333333334
2023-04-24 00:00:00+00:00,685.96
2023-04-25 00:00:00+00:00,428.22
2023-04-26 00:00:00+00:00,1726.78
2023-04-27 00:00:00+00:00,2277.42
2023-04-28 00:00:00+00:00,268.86
2023-04-29 00:00:00+00:00,349.12
2023-04-30 00:00:00+00:00,429.38
2023-05-01 00:00:00+00:00,509.64
2023-05-02 00:00:00+00:00,1576.42
2023-05-03 00:00:00+00:00,2361.22
2023-05-04 00:00:00+00:00,1682.82
2023-05-05 00:00:00+00:00,1484.32
2023-05-06 00:00:00+00:00,1228.36
2023-05-07 00:00:00+00:00,972.4000000000001
2023-05-08 00:00:00+00:00,716.44
2023-05-09 00:00:00+00:00,1567.28
2023-05-10 00:00:00+00:00,555.52
2023-05-11 00:00:00+00:00,376.46
2023-05-12 00:00:00+00:00,241.34
2023-05-13 00:00:00+00:00,623.2633333333333
2023-05-14 00:00:00+00:00,1005.1866666666667
2023-05-15 00:00:00+00:00,1387.11
2023-05-16 00:00:00+00:00,979.32
2023-05-17 00:00:00+00:00,414.46
2023-05-18 00:00:00+00:00,285.51
2023-05-19 00:00:00+00:00,156.56
2023-05-20 00:00:00+00:00,557.9733333333334
2023-05-21 00:00:00+00:00,959.3866666666665
2023-05-22 00:00:00+00:00,1360.8
2023-05-23 00:00:00+00:00,1929.18
2023-05-24 00:00:00+00:00,334.3
2023-05-25 00:00:00+00:00,1294.2
2023-05-26 00:00:00+00:00,1692.78
2023-05-27 00:00:00+00:00,1599.0149999999999
2023-05-28 00:00:00+00:00,1505.25
2023-05-29 00:00:00+00:00,1411.4850000000001
2023-05-30 00:00:00+00:00,1317.72
2023-05-31 00:00:00+00:00,1707.5
2023-06-01 00:00:00+00:00,1286.72
2023-06-02 00:00:00+00:00,1198.26
2023-06-03 00:00:00+00:00,1149.6333333333332
2023-06-04 00:00:00+00:00,1101.0066666666667
2023-06-05 00:00:00+00:00,1052.3799999999999
2023-06-06 00:00:00+00:00,760.82
2023-06-07 00:00:00+00:00,1039.78
2023-06-08 00:00:00+00:00,1076.78
2023-06-09 00:00:00+00:00,1906.4
2023-06-10 00:00:00+00:00,1523.0866666666668
2023-06-11 00:00:00+00:00,1139.7733333333335
2023-06-12 00:00:00+00:00,756.46
2023-06-13 00:00:00+00:00,786.22
2023-06-14 00:00:00+00:00,1281.1200000000001
2023-06-15 00:00:00+00:00,1015.2
2023-06-16 00:00:00+00:00,784.62
2023-06-17 00:00:00+00:00,903.9666666666667
2023-06-18 00:00:00+00:00,1023.3133333333334
2023-06-19 00:00:00+00:00,1142.66
2023-06-20 00:00:00+00:00,972.86
2023-06-21 00:00:00+00:00,1354.32
2023-06-22 00:00:00+00:00,1209.32
2023-06-23 00:00:00+00:00,364.9
2023-06-24 00:00:00+00:00,437.70666666666665
2023-06-25 00:00:00+00:00,510.5133333333333
2023-06-26 00:00:00+00:00,583.32
2023-06-27 00:00:00+00:00,948.6
2023-06-28 00:00:00+00:00,1272.2
2023-06-29 00:00:00+00:00,1682.86
2023-06-30 00:00:00+00:00,966.04
2023-07-01 00:00:00+00:00,1039.5866666666666
2023-07-02 00:00:00+00:00,1113.1333333333334
2023-07-03 00:00:00+00:00,1186.68
2023-07-04 00:00:00+00:00,687.22
2023-07-05 00:00:00+00:00,818.96
2023-07-06 00:00:00+00:00,1606.1
2023-07-07 00:00:00+00:00,600.32
2023-07-08 00:00:00+00:00,944.2066666666667
2023-07-09 00:00:00+00:00,1288.0933333333332
2023-07-10 00:00:00+00:00,1631.98
2023-07-11 00:00:00+00:00,988.88
2023-07-12 00:00:00+00:00,792.16
2023-07-13 00:00:00+00:00,480.14
2023-07-14 00:00:00+00:00,1218.24
2023-07-15 00:00:00+00:00,1279.2733333333333
2023-07-16 00:00:00+00:00,1340.3066666666666
2023-07-17 00:00:00+00:00,1401.34
2023-07-18 00:00:00+00:00,1192.94
2023-07-19 00:00:00+00:00,1098.96
2023-07-20 00:00:00+00:00,1490.86
2023-07-21 00:00:00+00:00,708.52
2023-07-22 00:00:00+00:00,940.7066666666667
2023-07-23 00:00:00+00:00,1172.8933333333334
2023-07-24 00:00:00+00:00,1405.08
2023-07-25 00:00:00+00:00,333.74
2023-07-26 00:00:00+00:00,563.34
2023-07-27 00:00:00+00:00,835.5
2023-07-28 00:00:00+00:00,1037.64
2023-07-29 00:00:00+00:00,1012.464
2023-07-30 00:00:00+00:00,987.288
2023-07-31 00:00:00+00:00,962.1120000000001
2023-08-01 00:00:00+00:00,936.936
2023-08-02 00:00:00+00:00,911.76
2023-08-03 00:00:00+00:00,1010.1
2023-08-04 00:00:00+00:00,970.14
2023-08-05 00:00:00+00:00,957.9
2023-08-06 00:00:00+00:00,945.66
2023-08-07 00:00:00+00:00,933.42
2023-08-08 00:00:00+00:00,1178.72
2023-08-09 00:00:00+00:00,1022.4
2023-08-10 00:00:00+00:00,1544.74
2023-08-11 00:00:00+00:00,697.98
2023-08-12 00:00:00+00:00,794.5533333333334
2023-08-13 00:00:00+00:00,891.1266666666667
2023-08-14 00:00:00+00:00,987.7
2023-08-15 00:00:00+00:00,1516.44
2023-08-16 00:00:00+00:00,995.12
2023-08-17 00:00:00+00:00,1309.58
2023-08-18 00:00:00+00:00,769.22
2023-08-19 00:00:00+00:00,852.46
2023-08-20 00:00:00+00:00,935.7
2023-08-21 00:00:00+00:00,1018.9399999999999
2023-08-22 00:00:00+00:00,748.32
2023-08-23 00:00:00+00:00,706.96
2023-08-24 00:00:00+00:00,1006.16
2023-08-25 00:00:00+00:00,948.82
2023-08-26 00:00:00+00:00,682.2866666666666
2023-08-27 00:00:00+00:00,415.75333333333333
2023-08-28 00:00:00+00:00,149.22
2023-08-29 00:00:00+00:00,111.88
2023-08-30 00:00:00+00:00,485.02
2023-08-31 00:00:00+00:00,1111.58
2023-09-01 00:00:00+00:00,2334.22
2023-09-02 00:00:00+00:00,1908.7999999999997
2023-09-03 00:00:00+00:00,1483.3799999999999
2023-09-04 00:00:00+00:00,1057.96
2023-09-05 00:00:00+00:00,2371.9
2023-09-06 00:00:00+00:00,724.62
2023-09-07 00:00:00+00:00,705.46
2023-09-08 00:00:00+00:00,888.58
2023-09-09 00:00:00+00:00,968.7
2023-09-10 00:00:00+00:00,1048.8200000000002
2023-09-11 00:00:00+00:00,1128.94
2023-09-12 00:00:00+00:00,1391.2
2023-09-13 00:00:00+00:00,1005.2
2023-09-14 00:00:00+00:00,914.5600000000001
2023-09-15 00:00:00+00:00,828.74
2023-09-16 00:00:00+00:00,909.42
2023-09-17 00:00:00+00:00,990.1
2023-09-18 00:00:00+00:00,1070.78
2023-09-19 00:00:00+00:00,2822.34
2023-09-20 00:00:00+00:00,1607.68
2023-09-21 00:00:00+00:00,2080.0
2023-09-22 00:00:00+00:00,152.18
2023-09-23 00:00:00+00:00,1049.8133333333333
2023-09-24 00:00:00+00:00,1947.4466666666667
2023-09-25 00:00:00+00:00,2845.08
2023-09-26 00:00:00+00:00,3084.46
2023-09-27 00:00:00+00:00,2375.38
2023-09-28 00:00:00+00:00,1999.72
2023-09-29 00:00:00+00:00,1361.44
2023-09-30 00:00:00+00:00,1478.8733333333334
2023-10-01 00:00:00+00:00,1596.3066666666666
2023-10-02 00:00:00+00:00,1713.74
2023-10-03 00:00:00+00:00,1426.18
2023-10-04 00:00:00+00:00,2041.76
2023-10-05 00:00:00+00:00,1405.02
2023-10-06 00:00:00+00:00,865.6
2023-10-07 00:00:00+00:00,1039.0333333333333
2023-10-08 00:00:00+00:00,1212.4666666666667
2023-10-09 00:00:00+00:00,1385.9
2023-10-10 00:00:00+00:00,1107.22
2023-10-11 00:00:00+00:00,1231.5
2023-10-12 00:00:00+00:00,995.58
2023-10-13 00:00:00+00:00,523.8
2023-10-14 00:00:00+00:00,732.5
2023-10-15 00:00:00+00:00,941.2
2023-10-16 00:00:00+00:00,1149.9
2023-10-17 00:00:00+00:00,1756.74
2023-10-18 00:00:00+00:00,1462.02
2023-10-19 00:00:00+00:00,681.52
2023-10-20 00:00:00+00:00,550.8
2023-10-21 00:00:00+00:00,522.36
2023-10-22 00:00:00+00:00,493.92
2023-10-23 00:00:00+00:00,465.48
2023-10-24 00:00:00+00:00,595.64
2023-10-25 00:00:00+00:00,497.08
2023-10-26 00:00:00+00:00,327.68
2023-10-27 00:00:00+00:00,134.72
2023-10-28 00:00:00+00:00,626.74
2023-10-29 00:00:00+00:00,1118.76
2023-10-30 00:00:00+00:00,1610.78
2023-10-31 00:00:00+00:00,1071.5
2023-11-01 00:00:00+00:00,1062.25
2023-11-02 00:00:00+00:00,1053.0
2023-11-03 00:00:00+00:00,244.58
2023-11-04 00:00:00+00:00,698.4866666666667
2023-11-05 00:00:00+00:00,1152.3933333333334
2023-11-06 00:00:00+00:00,1606.3
2023-11-07 00:00:00+00:00,1584.32
2023-11-08 00:00:00+00:00,1612.4
2023-11-09 00:00:00+00:00,2022.04
2023-11-10 00:00:00+00:00,228.94
2023-11-11 00:00:00+00:00,338.76666666666665
2023-11-12 00:00:00+00:00,448.5933333333333
2023-11-13 00:00:00+00:00,558.42
2023-11-14 00:00:00+00:00,258.37
2023-11-15 00:00:00+00:00,510.28000000000003
2023-11-16 00:00:00+00:00,2165.74
2023-11-17 00:00:00+00:00,240.36
2023-11-18 00:00:00+00:00,663.72
2023-11-19 00:00:00+00:00,1087.08
2023-11-20 00:00:00+00:00,1510.44
2023-11-21 00:00:00+00:00,370.66
2023-11-22 00:00:00+00:00,352.28000000000003
2023-11-23 00:00:00+00:00,2255.74
2023-11-24 00:00:00+00:00,171.68
2023-11-25 00:00:00+00:00,878.0066666666667
2023-11-26 00:00:00+00:00,1584.3333333333335
2023-11-27 00:00:00+00:00,2290.66
2023-11-28 00:00:00+00:00,135.6
2023-11-29 00:00:00+00:00,2003.32
2023-11-30 00:00:00+00:00,182.8
2023-12-01 00:00:00+00:00,198.48
2023-12-02 00:00:00+00:00,969.8799999999999
2023-12-03 00:00:00+00:00,1741.2799999999997
2023-12-04 00:00:00+00:00,2512.68
2023-12-05 00:00:00+00:00,2468.48
2023-12-06 00:00:00+00:00,1810.4
2023-12-07 00:00:00+00:00,1025.32
2023-12-08 00:00:00+00:00,554.6
2023-12-09 00:00:00+00:00,462.35333333333335
2023-12-10 00:00:00+00:00,370.1066666666667
2023-12-11 00:00:00+00:00,277.86
2023-12-12 00:00:00+00:00,122.74
2023-12-13 00:00:00+00:00,228.64
2023-12-14 00:00:00+00:00,594.9
2023-12-15 00:00:00+00:00,318.84
2023-12-16 00:00:00+00:00,1128.8466666666666
2023-12-17 00:00:00+00:00,1938.8533333333332
2023-12-18 00:00:00+00:00,2748.86
2023-12-19 00:00:00+00:00,2717.18
2023-12-20 00:00:00+00:00,298.82
2023-12-21 00:00:00+00:00,191.28
2023-12-22 00:00:00+00:00,471.56
2023-12-23 00:00:00+00:00,436.39666666666665
2023-12-24 00:00:00+00:00,401.23333333333335
2023-12-25 00:00:00+00:00,366.07
2023-12-26 00:00:00+00:00,330.90666666666664
2023-12-27 00:00:00+00:00,295.74333333333334
2023-12-28 00:00:00+00:00,260.58
2023-12-29 00:00:00+00:00,268.44666666666666
2023-12-30 00:00:00+00:00,276.31333333333333
2023-12-31 00:00:00+00:00,284.17999999999995
2024-01-01 00:00:00+00:00,292.0466666666666
2024-01-02 00:00:00+00:00,299.9133333333333
2024-01-03 00:00:00+00:00,307.78
2024-01-04 00:00:00+00:00,317.284
2024-01-05 00:00:00+00:00,326.788
2024-01-06 00:00:00+00:00,336.292
2024-01-07 00:00:00+00:00,345.796
2024-01-08 00:00:00+00:00,355.3
2024-01-09 00:00:00+00:00,2737.18
2024-01-10 00:00:00+00:00,2483.2
2024-01-11 00:00:00+00:00,2586.601
2024-01-12 00:00:00+00:00,1410.62
2024-01-13 00:00:00+00:00,1573.5733333333333
2024-01-14 00:00:00+00:00,1736.5266666666666
2024-01-15 00:00:00+00:00,1899.48
2024-01-16 00:00:00+00:00,2374.7400000000002
2024-01-17 00:00:00+00:00,133.68
2024-01-18 00:00:00+00:00,377.18
2024-01-19 00:00:00+00:00,35.22
2024-01-20 00:00:00+00:00,328.7933333333333
2024-01-21 00:00:00+00:00,622.3666666666666
2024-01-22 00:00:00+00:00,915.9399999999999
2024-01-23 00:00:00+00:00,260.12
2024-01-24 00:00:00+00:00,163.3
2024-01-25 00:00:00+00:00,289.1
2024-01-26 00:00:00+00:00,162.72
2024-01-27 00:00:00+00:00,829.9733333333334
2024-01-28 00:00:00+00:00,1497.2266666666667
2024-01-29 00:00:00+00:00,2164.48
2024-01-30 00:00:00+00:00,4323.16
2024-01-31 00:00:00+00:00,3529.68
2024-02-01 00:00:00+00:00,1256.2
2024-02-02 00:00:00+00:00,445.96
2024-02-03 00:00:00+00:00,1289.9733333333334
2024-02-04 00:00:00+00:00,2133.9866666666667
2024-02-05 00:00:00+00:00,2978.0
2024-02-06 00:00:00+00:00,2317.32
2024-02-07 00:00:00+00:00,2626.08
2024-02-08 00:00:00+00:00,333.7
2024-02-09 00:00:00+00:00,1449.94
2024-02-10 00:00:00+00:00,1414.7066666666667
2024-02-11 00:00:00+00:00,1379.4733333333334
2024-02-12 00:00:00+00:00,1344.24
2024-02-13 00:00:00+00:00,1954.04
